country,continent,collected,longitude,latitude,infant_mortality,life_expectancy,fertility,population,gdp
Haiti,Americas,30/06/2002,-72.4167,19,70.7,59.6,4.07,8834739,3617086761
Haiti,Americas,30/06/2003,-72.4167,19,68.9,59.7,3.95,8976555,3630196190
Haiti,Americas,30/06/2004,-72.4167,19,67.2,58.6,3.85,9119182,3502448987
Haiti,Americas,30/06/2005,-72.4167,19,65.6,60,3.75,9263409,3565485817
Haiti,Americas,30/06/2006,-72.4167,19,64.1,60.3,3.66,9409479,3645815936
Haiti,Americas,30/06/2007,-72.4167,19,62.7,60.8,3.58,9556958,3767705735
Haiti,Americas,30/06/2008,-72.4167,19,61.3,61,3.5,9705130,3799503074
Haiti,Americas,30/06/2009,-72.4167,19,60,61.7,3.42,9852953,3908841292
Haiti,Americas,30/06/2010,-72.4167,19,85.5,32.2,3.35,9999617,3697137957
Haiti,Americas,30/06/2011,-72.4167,19,57.5,62.4,3.28,10144890,3903820659
Honduras,Americas,30/06/1960,-86.5,15,140.9,47.71,7.46,2002333,1502038539
Honduras,Americas,30/06/1961,-86.5,15,136.6,48.47,7.45,2069085,1529911259
Honduras,Americas,30/06/1962,-86.5,15,132.4,49.21,7.44,2139208,1618108290
Honduras,Americas,30/06/1963,-86.5,15,128.4,49.94,7.44,2211144,1676043632
Honduras,Americas,30/06/1964,-86.5,15,124.5,50.65,7.44,2282764,1766828975
Honduras,Americas,30/06/1965,-86.5,15,120.5,51.35,7.44,2352637,1926499597
Honduras,Americas,30/06/1966,-86.5,15,116.7,52.02,7.44,2420234,2030026643
Honduras,Americas,30/06/1967,-86.5,15,113.1,52.68,7.42,2486288,2151372356
Honduras,Americas,30/06/1968,-86.5,15,109.5,53.34,7.38,2552200,2293323844
Honduras,Americas,30/06/1969,-86.5,15,105.8,54,7.33,2620014,2308355180
Honduras,Americas,30/06/1970,-86.5,15,102.2,54.68,7.27,2691309,2392072782
Honduras,Americas,30/06/1971,-86.5,15,98.7,55.37,7.2,2766444,2487636175
Honduras,Americas,30/06/1972,-86.5,15,95.2,56.07,7.11,2845260,2630981360
Honduras,Americas,30/06/1973,-86.5,15,91.7,56.8,7.03,2928190,2838035708
Honduras,Americas,30/06/1974,-86.5,15,88.3,57.56,6.94,3015606,2803194801
Honduras,Americas,30/06/1975,-86.5,15,85,58.34,6.84,3107735,2862921961
Honduras,Americas,30/06/1976,-86.5,15,81.7,59.15,6.75,3204883,3163548606
Honduras,Americas,30/06/1977,-86.5,15,78.5,59.97,6.65,3306988,3492047989
Honduras,Americas,30/06/1978,-86.5,15,75.3,60.8,6.54,3413426,3841451879
Honduras,Americas,30/06/1979,-86.5,15,72.2,61.65,6.43,3523283,4020633361
Honduras,Americas,30/06/1980,-86.5,15,69.2,62.5,6.31,3635862,4047510519
Honduras,Americas,30/06/1981,-86.5,15,66.3,63.36,6.19,3750843,4150042145
Honduras,Americas,30/06/1982,-86.5,15,63.5,64.24,6.06,3868296,4092306081
Honduras,Americas,30/06/1983,-86.5,15,60.8,65.12,5.93,3988371,4054478752
Honduras,Americas,30/06/1984,-86.5,15,58.2,66.01,5.8,4111369,4230673875
Honduras,Americas,30/06/1985,-86.5,15,55.8,66.86,5.68,4237436,4407864388
Honduras,Americas,30/06/1986,-86.5,15,53.4,67.67,5.55,4366401,4439719001
Honduras,Americas,30/06/1987,-86.5,15,51.2,68.42,5.44,4497875,4707495771
Honduras,Americas,30/06/1988,-86.5,15,49.1,69.11,5.34,4631491,4924504391
Honduras,Americas,30/06/1989,-86.5,15,47.1,69.73,5.24,4766802,5137531200
Honduras,Americas,30/06/1990,-86.5,15,45.1,70.3,5.14,4903363,5142508463
Honduras,Americas,30/06/1991,-86.5,15,43.3,70.3,5.05,5041050,5309744577
Honduras,Americas,30/06/1992,-86.5,15,41.5,70.1,4.95,5179557,5608380316
Honduras,Americas,30/06/1993,-86.5,15,39.9,69.9,4.85,5318042,5957784205
Honduras,Americas,30/06/1994,-86.5,15,38.4,70.1,4.74,5455481,5880138960
Honduras,Americas,30/06/1995,-86.5,15,36.9,70.1,4.62,5591136,6119047603
Honduras,Americas,30/06/1996,-86.5,15,35.6,70.1,4.49,5724587,6339042644
Honduras,Americas,30/06/1997,-86.5,15,34.3,70.2,4.37,5855946,6655596595
Honduras,Americas,30/06/1998,-86.5,15,36.8,63.9,4.24,5985675,6848714415
Honduras,Americas,30/06/1999,-86.5,15,31.8,70.3,4.12,6114534,6719305567
Honduras,Americas,30/06/2000,-86.5,15,30.5,70.5,4,6243080,7105541205
Honduras,Americas,30/06/2001,-86.5,15,29.4,70.6,3.88,6371304,7299040640
Honduras,Americas,30/06/2002,-86.5,15,28.2,70.7,3.78,6499001,7573072090
Honduras,Americas,30/06/2003,-86.5,15,27.1,70.8,3.67,6626304,7917422408
Honduras,Americas,30/06/2004,-86.5,15,26,71,3.58,6753352,8410861673
Honduras,Americas,30/06/2005,-86.5,15,25,71.2,3.49,6880181,8919792791
Honduras,Americas,30/06/2006,-86.5,15,24.1,71.4,3.41,7007029,9505547333
Honduras,Americas,30/06/2007,-86.5,15,23.2,71.6,3.34,7133737,10093784782
Honduras,Americas,30/06/2008,-86.5,15,22.3,71.8,3.27,7259470,10520914743
Honduras,Americas,30/06/2009,-86.5,15,21.4,71.9,3.21,7383098,10296774094
Honduras,Americas,30/06/2010,-86.5,15,20.7,72,3.15,7503875,10582329897
Honduras,Americas,30/06/2011,-86.5,15,19.9,72.2,3.1,7621414,10942129113
Hungary,Europe,30/06/1960,20,47,53.4,68.13,2.05,10001270,10486859064
Hungary,Europe,30/06/1965,20,47,44.4,69.22,1.89,10170472,18359925549
Hungary,Europe,30/06/1966,20,47,43.2,69.98,1.92,10204575,19718560040
Hungary,Europe,30/06/1967,20,47,42,69.55,1.95,10238930,21197452043
Hungary,Europe,30/06/1968,20,47,41,69.38,1.98,10273730,22236127193
Hungary,Europe,30/06/1969,20,47,39.9,69.45,2.01,10309211,23770419969
Hungary,Europe,30/06/1970,20,47,39,69.29,2.03,10345553,24887629708
Hungary,Europe,30/06/1971,20,47,38.5,69.19,2.05,10381705,26430662750
Hungary,Europe,30/06/1972,20,47,38.4,69.82,2.07,10417419,28042933178
Hungary,Europe,30/06/1973,20,47,38.6,69.69,2.09,10454502,29977895567
Hungary,Europe,30/06/1974,20,47,38.1,69.41,2.11,10495442,31746591405
Hungary,Europe,30/06/1975,20,47,35.8,69.46,2.12,10541344,33714880073
Hungary,Europe,30/06/1976,20,47,32.5,69.75,2.12,10593989,34928615755
Hungary,Europe,30/06/1977,20,47,29.4,70.02,2.11,10650975,37583190553
Hungary,Europe,30/06/1978,20,47,27.1,69.56,2.08,10704187,39236850937
Hungary,Europe,30/06/1979,20,47,25.3,69.77,2.03,10742694,40296245912
Hungary,Europe,30/06/1980,20,47,23.8,69.18,1.98,10759022,40376838404
Hungary,Europe,30/06/1981,20,47,22.6,69.24,1.93,10750270,41534339384
Hungary,Europe,30/06/1982,20,47,22,69.47,1.88,10719749,42714366741
Hungary,Europe,30/06/1983,20,47,22,69.03,1.85,10673963,43023177035
Hungary,Europe,30/06/1984,20,47,21.9,69.07,1.83,10622559,44166753595
Hungary,Europe,30/06/1985,20,47,21.4,69.01,1.83,10572975,44054981903
Hungary,Europe,30/06/1986,20,47,20.6,69.22,1.83,10526561,44731203330
Hungary,Europe,30/06/1987,20,47,19.4,69.69,1.84,10482364,46543367079
Hungary,Europe,30/06/1988,20,47,18.4,70.09,1.85,10442721,46512991415
Hungary,Europe,30/06/1989,20,47,17.6,69.53,1.84,10409854,46855524629
Hungary,Europe,30/06/1990,20,47,16.9,69.5,1.83,10385061,45217146353
Hungary,Europe,30/06/1991,20,47,16.2,69.2,1.8,10370223,39839904832
Hungary,Europe,30/06/1992,20,47,15.4,69.1,1.75,10364661,38619138295
Hungary,Europe,30/06/1993,20,47,14.2,69.2,1.69,10363797,38396650153
Hungary,Europe,30/06/1994,20,47,13,69.5,1.63,10361134,39528258777
Hungary,Europe,30/06/1995,20,47,12.1,70.1,1.56,10351994,40117042262
Hungary,Europe,30/06/1996,20,47,11.5,70.5,1.49,10334876,40181583041
Hungary,Europe,30/06/1997,20,47,11.1,70.9,1.43,10311227,41438134545
Hungary,Europe,30/06/1998,20,47,10.7,71.1,1.37,10282937,43126100243
Hungary,Europe,30/06/1999,20,47,10.2,71.3,1.33,10253110,44505141590
Hungary,Europe,30/06/2000,20,47,9.7,71.8,1.31,10224113,46385589534
Hungary,Europe,30/06/2001,20,47,9.1,72.3,1.29,10195978,48107516796
Hungary,Europe,30/06/2002,20,47,8.6,72.6,1.29,10168101,50275293599
Hungary,Europe,30/06/2003,20,47,8,72.7,1.29,10141471,52211105383
Hungary,Europe,30/06/2004,20,47,7.5,72.9,1.29,10117213,54715769280
Hungary,Europe,30/06/2005,20,47,7.2,73.1,1.3,10095964,56884939841
Hungary,Europe,30/06/2006,20,47,6.8,73.3,1.31,10078461,59101837692
Hungary,Europe,30/06/2007,20,47,6.5,73.6,1.32,10064138,59169627001
Hungary,Europe,30/06/2008,20,47,6.2,73.9,1.33,10050699,59698693168
Hungary,Europe,30/06/2009,20,47,5.9,74.3,1.35,10034951,55640003180
Hungary,Europe,30/06/2010,20,47,5.7,74.6,1.36,10014633,56340039480
Hungary,Europe,30/06/2011,20,47,5.5,75,1.38,9988846,57293181826
Iceland,Europe,30/06/1960,-18,65,17.5,74.22,4.13,175520,1775037087
Iceland,Europe,30/06/1961,-18,65,17.2,73.6,4.07,179106,1773534306
Iceland,Europe,30/06/1962,-18,65,16.9,73.82,3.98,182640,1920980854
Iceland,Europe,30/06/1963,-18,65,16.4,73.13,3.86,186056,2118522670
Iceland,Europe,30/06/1964,-18,65,16,73.72,3.74,189276,2328606903
Iceland,Europe,30/06/1965,-18,65,15.5,74,3.6,192251,2500265500
Iceland,Europe,30/06/1966,-18,65,15,73.4,3.46,194935,2718687031
Iceland,Europe,30/06/1967,-18,65,14.4,73.9,3.34,197356,2684234147
Iceland,Europe,30/06/1968,-18,65,13.9,74.12,3.22,199634,2537274841
Iceland,Europe,30/06/1969,-18,65,13.4,73.9,3.12,201941,2597524666
Iceland,Europe,30/06/1970,-18,65,12.8,74,3.03,204392,2791210652
Iceland,Europe,30/06/1971,-18,65,12.3,73.75,2.95,207050,3155766144
Iceland,Europe,30/06/1972,-18,65,11.8,74.66,2.88,209868,3350708373
Iceland,Europe,30/06/1973,-18,65,11.3,74.52,2.8,212731,3578757910
Iceland,Europe,30/06/1974,-18,65,10.8,74.59,2.73,215465,3782972292
Iceland,Europe,30/06/1975,-18,65,10.3,75.57,2.65,217958,3807416159
Iceland,Europe,30/06/1976,-18,65,9.8,76.94,2.57,220162,4034314081
Iceland,Europe,30/06/1977,-18,65,9.2,76.35,2.49,222142,4390232454
Iceland,Europe,30/06/1978,-18,65,8.7,76.66,2.42,224019,4654380211
Iceland,Europe,30/06/1979,-18,65,8.3,76.88,2.36,225972,4880610196
Iceland,Europe,30/06/1980,-18,65,7.8,76.92,2.31,228127,5161143800
Iceland,Europe,30/06/1981,-18,65,7.4,76.61,2.27,230525,5381266949
Iceland,Europe,30/06/1982,-18,65,7,77.26,2.23,233121,5497209911
Iceland,Europe,30/06/1983,-18,65,6.7,76.91,2.2,235860,5378956036
Iceland,Europe,30/06/1984,-18,65,6.4,77.71,2.17,238647,5601059491
Iceland,Europe,30/06/1985,-18,65,6.1,77.85,2.15,241411,5785493496
Iceland,Europe,30/06/1986,-18,65,5.9,78.38,2.14,244145,6148275293
Iceland,Europe,30/06/1987,-18,65,5.6,77.53,2.13,246867,6673703195
Iceland,Europe,30/06/1988,-18,65,5.5,77.39,2.14,249563,6667715146
Iceland,Europe,30/06/1989,-18,65,5.2,78.46,2.15,252219,6684947179
Iceland,Europe,30/06/1990,-18,65,5.1,78.3,2.16,254830,6763118968
Iceland,Europe,30/06/1991,-18,65,4.9,78.4,2.17,257387,6748001672
Iceland,Europe,30/06/1992,-18,65,4.7,78.6,2.17,259895,6520331239
Iceland,Europe,30/06/1993,-18,65,4.5,78.8,2.17,262383,6605972495
Iceland,Europe,30/06/1994,-18,65,4.3,79.1,2.15,264893,6844372657
Iceland,Europe,30/06/1995,-18,65,4.1,78.9,2.13,267454,6852352080
Iceland,Europe,30/06/1996,-18,65,3.9,79.4,2.1,270089,7180241405
Iceland,Europe,30/06/1997,-18,65,3.7,79.6,2.07,272798,7533020281
Iceland,Europe,30/06/1998,-18,65,3.5,79.9,2.05,275568,8008865740
Iceland,Europe,30/06/1999,-18,65,3.3,80.2,2.02,278376,8336761572
Iceland,Europe,30/06/2000,-18,65,3.1,80.5,2.01,281214,8697298234
Iceland,Europe,30/06/2001,-18,65,3,80.8,2,284037,9038371651
Iceland,Europe,30/06/2002,-18,65,2.8,81,2,286865,9050931398
Iceland,Europe,30/06/2003,-18,65,2.7,81.3,2.02,289824,9271268441
Iceland,Europe,30/06/2004,-18,65,2.6,81.5,2.04,293084,9997746575
Iceland,Europe,30/06/2005,-18,65,2.4,81.7,2.06,296745,10720581749
Iceland,Europe,30/06/2006,-18,65,2.3,81.8,2.09,300887,11225410811
Iceland,Europe,30/06/2007,-18,65,2.2,82.1,2.11,305415,11897251672
Iceland,Europe,30/06/2008,-18,65,2.1,82.4,2.12,310033,12048292689
Iceland,Europe,30/06/2009,-18,65,1.9,82.5,2.12,314336,11228149348
Iceland,Europe,30/06/2010,-18,65,1.9,82.8,2.12,318042,10776345915
Iceland,Europe,30/06/2011,-18,65,1.8,82.9,2.11,321030,11105155830
India,Asia,30/06/1960,77,20,165.1,41.26,5.87,449661874,81042654922
India,Asia,30/06/1961,77,20,162.5,41.99,5.86,458691457,84059664307
India,Asia,30/06/1962,77,20,160.1,42.72,5.84,468054145,86523560442
India,Asia,30/06/1963,77,20,157.6,43.46,5.83,477729958,91710088309
India,Asia,30/06/1964,77,20,155.3,44.23,5.81,487690114,98545195448
India,Asia,30/06/1965,77,20,153.2,44.98,5.78,497920270,95947770642
India,Asia,30/06/1966,77,20,151,45.73,5.75,508402908,95894683921
India,Asia,30/06/1967,77,20,148.9,46.49,5.7,519162069,103399366432
India,Asia,30/06/1968,77,20,146.9,47.21,5.64,530274729,106902463736
India,Asia,30/06/1969,77,20,144.8,47.93,5.57,541844848,113893564473
India,Asia,30/06/1970,77,20,142.8,48.65,5.49,553943226,119767317248
India,Asia,30/06/1971,77,20,140.6,49.35,5.41,566605402,121735010893
India,Asia,30/06/1972,77,20,138.3,50.08,5.32,579800632,121061449480
India,Asia,30/06/1973,77,20,135.8,50.81,5.24,593451889,125051055134
India,Asia,30/06/1974,77,20,133.1,51.53,5.16,607446519,126533330634
India,Asia,30/06/1975,77,20,130.3,52.25,5.08,621703641,138111019057
India,Asia,30/06/1976,77,20,127.2,52.93,5,636182810,140407948437
India,Asia,30/06/1977,77,20,124,53.56,4.92,650907559,150594214556
India,Asia,30/06/1978,77,20,120.7,54.14,4.84,665936435,159196957387
India,Asia,30/06/1979,77,20,117.5,54.65,4.76,681358553,150857929902
India,Asia,30/06/1980,77,20,114.3,55.1,4.68,697229745,161019450821
India,Asia,30/06/1981,77,20,111.3,55.51,4.6,713561406,170690606911
India,Asia,30/06/1982,77,20,108.4,55.86,4.52,730303461,176623357074
India,Asia,30/06/1983,77,20,105.7,56.19,4.44,747374856,189497244409
India,Asia,30/06/1984,77,20,103.1,56.51,4.36,764664278,196737437362
India,Asia,30/06/1985,77,20,100.6,56.81,4.28,782085127,207074611006
India,Asia,30/06/1986,77,20,98.1,57.11,4.2,799607235,216965662681
India,Asia,30/06/1987,77,20,95.6,57.39,4.13,817232241,225569122810
India,Asia,30/06/1988,77,20,93.1,57.65,4.04,834944397,247286428288
India,Asia,30/06/1989,77,20,90.7,57.93,3.96,852736160,261993401183
India,Asia,30/06/1990,77,20,88.3,58.2,3.88,870601776,276490686996
India,Asia,30/06/1991,77,20,86.1,58.5,3.79,888513869,279412727485
India,Asia,30/06/1992,77,20,83.9,58.8,3.71,906461358,294731239741
India,Asia,30/06/1993,77,20,81.7,59.1,3.63,924475633,308733261390
India,Asia,30/06/1994,77,20,79.6,59.5,3.55,942604211,329291574837
India,Asia,30/06/1995,77,20,77.5,59.9,3.47,960874982,354233738304
India,Asia,30/06/1996,77,20,75.4,60.2,3.4,979290432,380976693190
India,Asia,30/06/1997,77,20,73.1,60.5,3.33,997817250,396405566741
India,Asia,30/06/1998,77,20,70.9,60.8,3.27,1016402907,420920935324
India,Asia,30/06/1999,77,20,68.6,61.2,3.21,1034976626,456543772248
India,Asia,30/06/2000,77,20,66.4,61.5,3.15,1053481072,474691627708
India,Asia,30/06/2001,77,20,64.2,61.9,3.08,1071888190,498161456345
India,Asia,30/06/2002,77,20,62,62.3,3.02,1090189358,517627284474
India,Asia,30/06/2003,77,20,59.9,62.8,2.95,1108369577,558747568021
India,Asia,30/06/2004,77,20,57.8,63.2,2.88,1126419321,602602553782
India,Asia,30/06/2005,77,20,55.8,63.6,2.82,1144326293,658553437817
India,Asia,30/06/2006,77,20,53.9,63.9,2.75,1162088305,719561619358
India,Asia,30/06/2007,77,20,51.9,64.3,2.69,1179685631,790088337362
India,Asia,30/06/2008,77,20,50,64.7,2.64,1197070109,820830424070
India,Asia,30/06/2009,77,20,48.2,65,2.6,1214182182,888452309192
India,Asia,30/06/2010,77,20,46.3,65.4,2.56,1230984504,973324950212
India,Asia,30/06/2011,77,20,44.4,65.7,2.53,1247446011,1040055442507
Indonesia,Asia,30/06/1960,120,-5,148.4,45.01,5.67,87792512,18448917543
Indonesia,Asia,30/06/1961,120,-5,144.8,45.83,5.66,90138235,19575208346
Indonesia,Asia,30/06/1962,120,-5,141.2,46.65,5.65,92558006,19949028314
Indonesia,Asia,30/06/1963,120,-5,137.7,47.45,5.63,95055669,19499569412
Indonesia,Asia,30/06/1964,120,-5,134.1,48.24,5.62,97638027,20172590380
Indonesia,Asia,30/06/1965,120,-5,130.6,43.77,5.61,100308896,20363640993
Indonesia,Asia,30/06/1966,120,-5,127,44.18,5.6,103067352,20944091970
Indonesia,Asia,30/06/1967,120,-5,123.4,50.54,5.58,105907403,21179712360
Indonesia,Asia,30/06/1968,120,-5,119.8,51.27,5.56,108821565,23728516741
Indonesia,Asia,30/06/1969,120,-5,116.4,52,5.52,111800090,25502789513
Indonesia,Asia,30/06/1970,120,-5,113.1,52.71,5.47,114834781,27581801389
Indonesia,Asia,30/06/1971,120,-5,109.9,53.4,5.41,117921994,29511800441
Indonesia,Asia,30/06/1972,120,-5,106.7,54.09,5.34,121059511,31838126471
Indonesia,Asia,30/06/1973,120,-5,103.6,54.75,5.25,124242299,34950673891
Indonesia,Asia,30/06/1974,120,-5,100.6,55.41,5.15,127465232,37836507705
Indonesia,Asia,30/06/1975,120,-5,97.8,56.04,5.04,130724118,40176101277
Indonesia,Asia,30/06/1976,120,-5,95.1,56.67,4.93,134010695,42581905063
Indonesia,Asia,30/06/1977,120,-5,92.5,57.27,4.81,137322122,46259476457
Indonesia,Asia,30/06/1978,120,-5,90,57.87,4.68,140665859,50517919166
Indonesia,Asia,30/06/1979,120,-5,87.7,58.45,4.56,144053516,54100964303
Indonesia,Asia,30/06/1980,120,-5,85.4,59.01,4.43,147490366,58821272859
Indonesia,Asia,30/06/1981,120,-5,83.1,59.57,4.3,150978841,63614142518
Indonesia,Asia,30/06/1982,120,-5,80.8,60.12,4.17,154506266,64316489536
Indonesia,Asia,30/06/1983,120,-5,78.5,60.64,4.03,158044343,69751173550
Indonesia,Asia,30/06/1984,120,-5,76.2,61.16,3.89,161555584,74753833727
Indonesia,Asia,30/06/1985,120,-5,74,61.66,3.75,165012195,77353427295
Indonesia,Asia,30/06/1986,120,-5,71.6,62.15,3.61,168402027,81967185137
Indonesia,Asia,30/06/1987,120,-5,69.3,62.63,3.47,171728916,86311448524
Indonesia,Asia,30/06/1988,120,-5,67,63.1,3.35,175000919,91797126913
Indonesia,Asia,30/06/1989,120,-5,64.6,63.55,3.23,178233231,100136633662
Indonesia,Asia,30/06/1990,120,-5,62.2,64,3.12,181436821,109150506063
Indonesia,Asia,30/06/1991,120,-5,59.8,64.5,3.02,184614740,118895240736
Indonesia,Asia,30/06/1992,120,-5,57.4,64.9,2.93,187762097,127480073500
Indonesia,Asia,30/06/1993,120,-5,55.1,65.3,2.84,190873248,136727574167
Indonesia,Asia,30/06/1994,120,-5,52.9,65.7,2.76,193939912,147036924428
Indonesia,Asia,30/06/1995,120,-5,50.8,66.1,2.69,196957845,159382671061
Indonesia,Asia,30/06/1996,120,-5,48.7,66.4,2.63,199926615,171563947985
Indonesia,Asia,30/06/1997,120,-5,46.7,66.7,2.58,202853850,179627234868
Indonesia,Asia,30/06/1998,120,-5,44.7,67,2.53,205753493,156048063636
Indonesia,Asia,30/06/1999,120,-5,42.9,67.2,2.5,208644079,157282606425
Indonesia,Asia,30/06/2000,120,-5,41.1,67.5,2.48,211540428,165021012262
Indonesia,Asia,30/06/2001,120,-5,39.4,67.8,2.48,214448301,171033497474
Indonesia,Asia,30/06/2002,120,-5,37.8,68,2.47,217369087,178729107603
Indonesia,Asia,30/06/2003,120,-5,36.3,68.2,2.48,220307809,187273018674
Indonesia,Asia,30/06/2004,120,-5,36,66.7,2.49,223268606,196694488177
Indonesia,Asia,30/06/2005,120,-5,33.4,68.7,2.49,226254703,207891462167
Indonesia,Asia,30/06/2006,120,-5,32.1,68.9,2.5,229263980,219327471266
Indonesia,Asia,30/06/2007,120,-5,30.9,69.2,2.49,232296830,233243848107
Indonesia,Asia,30/06/2008,120,-5,29.7,69.4,2.48,235360765,247270439238
Indonesia,Asia,30/06/2009,120,-5,28.5,69.6,2.46,238465165,258716276502
Indonesia,Asia,30/06/2010,120,-5,27.4,69.8,2.43,241613126,274744677420
Indonesia,Asia,30/06/2011,120,-5,26.3,70.1,2.4,244808254,292484884332
Iran,Asia,30/06/1965,53,32,155.99,49.04,6.83,24955116,24187876610
Iran,Asia,30/06/1966,53,32,149.86,49.66,6.77,25624650,26709951060
Iran,Asia,30/06/1967,53,32,191.3,50.3,6.7,26318116,29548432307
Iran,Asia,30/06/1968,53,32,176.8,50.98,6.62,27032944,33242581511
Iran,Asia,30/06/1969,53,32,163.1,51.67,6.53,27765239,37532993345
Iran,Asia,30/06/1970,53,32,150.8,52.43,6.44,28514011,41224753977
Iran,Asia,30/06/1971,53,32,126,53.28,6.36,29281130,46575433743
Iran,Asia,30/06/1972,53,32,120.7,54.24,6.29,30073845,54161809687
Iran,Asia,30/06/1973,53,32,115.9,55.24,6.24,30903565,57158920109
Iran,Asia,30/06/1974,53,32,110.9,56.24,6.21,31784896,62523079757
Iran,Asia,30/06/1975,53,32,105.8,57.1,6.21,32730555,66120533947
Iran,Asia,30/06/1976,53,32,100.5,57.64,6.24,33739231,77844297523
Iran,Asia,30/06/1977,53,32,95,57.78,6.29,34814231,76831816865
Iran,Asia,30/06/1978,53,32,89.4,57.52,6.35,35977589,71085306304
Iran,Asia,30/06/1979,53,32,83.7,56.95,6.42,37256771,66021057538
Iran,Asia,30/06/1980,53,32,78.3,56.24,6.48,38668222,57286706115
Iran,Asia,30/06/1981,53,32,73.2,55.62,6.52,40209077,54308583000
Iran,Asia,30/06/1982,53,32,68.5,55.32,6.52,41862373,61345233936
Iran,Asia,30/06/1983,53,32,64.4,55.49,6.47,43610506,69079769937
Iran,Asia,30/06/1984,53,32,60.8,56.19,6.37,45429019,67992647699
Iran,Asia,30/06/1985,53,32,57.6,57.39,6.22,47290793,69396785741
Iran,Asia,30/06/1986,53,32,54.7,59.01,6.02,49205577,63032547032
Iran,Asia,30/06/1987,53,32,51.9,60.83,5.76,51152122,62147762741
Iran,Asia,30/06/1988,53,32,49.3,62.67,5.47,53035939,58232934198
Iran,Asia,30/06/1989,53,32,46.9,64.43,5.15,54735239,61830541299
Iran,Asia,30/06/1990,53,32,44.6,66,4.82,56169196,70293760715
Iran,Asia,30/06/1991,53,32,42.6,67.8,4.48,57288039,79146807858
Iran,Asia,30/06/1992,53,32,40.8,68.5,4.14,58130099,82511394661
Iran,Asia,30/06/1993,53,32,39.2,69.1,3.81,58811858,81211188534
Iran,Asia,30/06/1994,53,32,37.7,69.6,3.49,59501292,80926500190
Iran,Asia,30/06/1995,53,32,36.2,69.9,3.2,60318632,83073225989
Iran,Asia,30/06/1996,53,32,34.7,69.8,2.95,61306632,88972035744
Iran,Asia,30/06/1997,53,32,33.2,70.3,2.72,62426086,91983567240
Iran,Asia,30/06/1998,53,32,31.7,70.8,2.51,63616065,94504455313
Iran,Asia,30/06/1999,53,32,30.1,71.3,2.34,64780362,96332003465
Iran,Asia,30/06/2000,53,32,28.6,71.4,2.19,65850062,101286514977
Iran,Asia,30/06/2001,53,32,27.1,71.3,2.08,66812736,105003397805
Iran,Asia,30/06/2002,53,32,25.6,71.3,1.99,67696677,112895031237
Iran,Asia,30/06/2003,53,32,24.3,70.1,1.93,68522074,120927152819
Iran,Asia,30/06/2004,53,32,23,71.5,1.9,69321953,127075151562
Iran,Asia,30/06/2005,53,32,21.7,71.9,1.87,70122115,132950350985
Iran,Asia,30/06/2006,53,32,20.5,72.4,1.87,70923164,140786359715
Iran,Asia,30/06/2007,53,32,19.4,72.8,1.87,71720859,151802594344
Iran,Asia,30/06/2008,53,32,18.3,73.1,1.88,72530693,155294054014
Iran,Asia,30/06/2009,53,32,17.3,73.4,1.89,73370982,158089346986
Iraq,Asia,30/06/1997,44,33,37.6,65.2,5.23,21519356,16060664606
Iraq,Asia,30/06/1998,44,33,37,65.7,5.14,22200835,21649775889
Iraq,Asia,30/06/1999,44,33,36.4,65.9,5.05,22888600,27018920309
Iraq,Asia,30/06/2000,44,33,35.8,65.8,4.97,23574751,25857106736
Iraq,Asia,30/06/2001,44,33,35.2,66.4,4.88,24258794,24150537691
Iraq,Asia,30/06/2002,44,33,34.6,66.1,4.8,24943793,22266795751
Iraq,Asia,30/06/2003,44,33,34.1,66.1,4.71,25630426,13070609106
Iraq,Asia,30/06/2004,44,33,33.5,66.3,4.63,26320530,19148442340
Iraq,Asia,30/06/2005,44,33,33,65.7,4.56,27017712,19014403325
Iraq,Asia,30/06/2006,44,33,32.4,65.1,4.48,27716983,20193296331
Iraq,Asia,30/06/2007,44,33,31.8,65.3,4.41,28423538,20496195776
Iraq,Asia,30/06/2008,44,33,31.2,66.6,4.34,29163327,22443334374
Iraq,Asia,30/06/2009,44,33,30.6,67.1,4.28,29970634,23385954418
Iraq,Asia,30/06/2010,44,33,30,67.3,4.21,30868156,23583402031
Iraq,Asia,30/06/2011,44,33,29.3,67.7,4.15,31867758,25918884456
Ireland,Europe,30/06/2000,-8,53,5.9,77.8,1.95,3841574,97524453299
Ireland,Europe,30/06/2001,-8,53,5.8,78.4,1.96,3901688,102198450879
Ireland,Europe,30/06/2002,-8,53,5.4,78.8,1.97,3968213,108200659649
Ireland,Europe,30/06/2003,-8,53,5.1,79.1,1.97,4040986,112701245355
Ireland,Europe,30/06/2004,-8,53,4.7,79.3,1.98,4119773,117781524286
Ireland,Europe,30/06/2005,-8,53,4.4,79.7,1.99,4203700,124070602723
Ireland,Europe,30/06/2006,-8,53,4.1,79.8,1.99,4293942,130660880329
Ireland,Europe,30/06/2007,-8,53,3.9,80.1,2,4388612,137432137279
Ireland,Europe,30/06/2008,-8,53,3.8,80.1,2,4480145,133347535203
Ireland,Europe,30/06/2009,-8,53,3.6,80.3,2,4558603,124020518837
Ireland,Europe,30/06/2010,-8,53,3.5,81,2,4617334,123488033779
Ireland,Europe,30/06/2011,-8,53,3.4,80.6,2,4652714,122623617543
Israel,Asia,30/06/1960,34.75,31.5,32,68.55,3.84,2089891,12313161088
Israel,Asia,30/06/1970,34.75,31.5,24,70.96,3.82,2849623,28662263303
